internal_id,variant_1,variant_2,properties_id,properties_value
5337,2,0,4,
5337,2,0,5,
5337,3,0,1,Seasonal Decor
5337,3,0,2,Does not play music
5337,3,0,3,No lighting
5337,3,0,4,
5337,3,0,5,
4763,0,0,1,Screen
4763,0,0,2,Does not play music
4763,0,0,3,No lighting
4763,0,0,4,
4763,0,0,5,
4760,0,0,1,Table
4760,0,0,2,Does not play music
4760,0,0,3,No lighting
4760,0,0,4,
4760,0,0,5,
4760,1,0,1,Table
4760,1,0,2,Does not play music
4760,1,0,3,No lighting
4760,1,0,4,
4760,1,0,5,
4760,2,0,1,Table
4760,2,0,2,Does not play music
4760,2,0,3,No lighting
4760,2,0,4,
4760,2,0,5,
4760,3,0,1,Table
4760,3,0,2,Does not play music
4760,3,0,3,No lighting
4760,3,0,4,
4760,3,0,5,
4760,4,0,1,Table
4760,4,0,2,Does not play music
4760,4,0,3,No lighting
4760,4,0,4,
4760,4,0,5,
4760,5,0,1,Table
4760,5,0,2,Does not play music
4760,5,0,3,No lighting
4760,5,0,4,
4760,5,0,5,
4760,6,0,1,Table
4760,6,0,2,Does not play music
4760,6,0,3,No lighting
4760,6,0,4,
4760,6,0,5,
4760,7,0,1,Table
4760,7,0,2,Does not play music
4760,7,0,3,No lighting
4760,7,0,4,
4760,7,0,5,
4758,0,0,1,Chair
4758,0,0,2,Does not play music
4758,0,0,3,No lighting
4758,0,0,4,
4758,0,0,5,
4758,1,0,1,Chair
4758,1,0,2,Does not play music
4758,1,0,3,No lighting
4758,1,0,4,
4758,1,0,5,
4758,2,0,1,Chair
4758,2,0,2,Does not play music
4758,2,0,3,No lighting
4758,2,0,4,
4758,2,0,5,
4758,3,0,1,Chair
4758,3,0,2,Does not play music
4758,3,0,3,No lighting
4758,3,0,4,
4758,3,0,5,
4758,4,0,1,Chair
4758,4,0,2,Does not play music
4758,4,0,3,No lighting
4758,4,0,4,
4758,4,0,5,
4758,5,0,1,Chair
4758,5,0,2,Does not play music
4758,5,0,3,No lighting
4758,5,0,4,
4758,5,0,5,
4759,0,0,1,Bed
4759,0,0,2,Does not play music
4759,0,0,3,No lighting
4759,0,0,4,
4759,0,0,5,
4759,1,0,1,Bed
4759,1,0,2,Does not play music
4759,1,0,3,No lighting
4759,1,0,4,
4759,1,0,5,
4759,2,0,1,Bed
4759,2,0,2,Does not play music
4759,2,0,3,No lighting
4759,2,0,4,
4759,2,0,5,
4759,3,0,1,Bed
4759,3,0,2,Does not play music
4759,3,0,3,No lighting
4759,3,0,4,
4759,3,0,5,
4759,4,0,1,Bed
4759,4,0,2,Does not play music
4759,4,0,3,No lighting
4759,4,0,4,
4759,4,0,5,
4759,5,0,1,Bed
4759,5,0,2,Does not play music
4759,5,0,3,No lighting
4759,5,0,4,
4759,5,0,5,
4759,6,0,1,Bed
4759,6,0,2,Does not play music
4759,6,0,3,No lighting
4759,6,0,4,
4759,6,0,5,
4761,0,0,1,Chest
4761,0,0,2,Does not play music
4761,0,0,3,No lighting
4761,0,0,4,
4761,0,0,5,
4761,1,0,1,Chest
4761,1,0,2,Does not play music
4761,1,0,3,No lighting
4761,1,0,4,
4761,1,0,5,
4761,2,0,1,Chest
4761,2,0,2,Does not play music
4761,2,0,3,No lighting
4761,2,0,4,
4761,2,0,5,
4761,3,0,1,Chest
4761,3,0,2,Does not play music
4761,3,0,3,No lighting
4761,3,0,4,
4761,3,0,5,
4761,4,0,1,Chest
4761,4,0,2,Does not play music
4761,4,0,3,No lighting
4761,4,0,4,
4761,4,0,5,
4761,5,0,1,Chest
4761,5,0,2,Does not play music
4761,5,0,3,No lighting
4761,5,0,4,
4761,5,0,5,
343,0,0,1,Lamp
343,0,0,2,Does not play music
343,0,0,3,Candle
343,0,0,4,
343,0,0,5,
5635,0,0,1,Garden
5635,0,0,2,Does not play music
5635,0,0,3,No lighting
5635,0,0,4,
5635,0,0,5,
5635,1,0,1,Garden
5635,1,0,2,Does not play music
5635,1,0,3,No lighting
5635,1,0,4,
5635,1,0,5,
5635,2,0,1,Garden
5635,2,0,2,Does not play music
5635,2,0,3,No lighting
5635,2,0,4,
5635,2,0,5,
5635,3,0,1,Garden
5635,3,0,2,Does not play music
5635,3,0,3,No lighting
5635,3,0,4,
5635,3,0,5,
5635,4,0,1,Garden
5635,4,0,2,Does not play music
5635,4,0,3,No lighting
5635,4,0,4,
5635,4,0,5,
5635,5,0,1,Garden
5635,5,0,2,Does not play music
5635,5,0,3,No lighting
5635,5,0,4,
5635,5,0,5,
1189,0,0,1,Vehicle
1189,0,0,2,Does not play music
1189,0,0,3,No lighting
1189,0,0,4,
1189,0,0,5,
1189,1,0,1,Vehicle
1189,1,0,2,Does not play music
1189,1,0,3,No lighting
1189,1,0,4,
1189,1,0,5,
1189,2,0,1,Vehicle
1189,2,0,2,Does not play music
1189,2,0,3,No lighting
1189,2,0,4,
1189,2,0,5,
1189,3,0,1,Vehicle
1189,3,0,2,Does not play music
1189,3,0,3,No lighting
1189,3,0,4,
1189,3,0,5,
2329,0,0,1,Playground
2329,0,0,2,Does not play music
2329,0,0,3,No lighting
2329,0,0,4,
2329,0,0,5,
2329,1,0,1,Playground
2329,1,0,2,Does not play music
2329,1,0,3,No lighting
2329,1,0,4,
2329,1,0,5,
2329,2,0,1,Playground
2329,2,0,2,Does not play music
2329,2,0,3,No lighting
2329,2,0,4,
2329,2,0,5,
2329,3,0,1,Playground
2329,3,0,2,Does not play music
2329,3,0,3,No lighting
2329,3,0,4,
2329,3,0,5,
2329,4,0,1,Playground
2329,4,0,2,Does not play music
2329,4,0,3,No lighting
2329,4,0,4,
2329,4,0,5,
2329,5,0,1,Playground
2329,5,0,2,Does not play music
2329,5,0,3,No lighting
2329,5,0,4,
2329,5,0,5,
1929,0,0,1,Toilet
1929,0,0,2,Does not play music
1929,0,0,3,No lighting
1929,0,0,4,
1929,0,0,5,
1929,1,0,1,Toilet
1929,1,0,2,Does not play music
1929,1,0,3,No lighting
1929,1,0,4,
1929,1,0,5,
1929,2,0,1,Toilet
1929,2,0,2,Does not play music
1929,2,0,3,No lighting
1929,2,0,4,
1929,2,0,5,
4072,0,0,1,Bathroom Things
4072,0,0,2,Does not play music
4072,0,0,3,No lighting
4072,0,0,4,
4072,0,0,5,
4072,1,0,1,Bathroom Things
4072,1,0,2,Does not play music
4072,1,0,3,No lighting
4072,1,0,4,
4072,1,0,5,
7528,0,0,1,Table
7528,0,0,2,Does not play music
7528,0,0,3,No lighting
7528,0,0,4,
7528,0,0,5,
7528,1,0,1,Table
7528,1,0,2,Does not play music
7528,1,0,3,No lighting
7528,1,0,4,
7528,1,0,5,
7528,2,0,1,Table
7528,2,0,2,Does not play music
7528,2,0,3,No lighting
7528,2,0,4,
7528,2,0,5,
7528,3,0,1,Table
7528,3,0,2,Does not play music
7528,3,0,3,No lighting
7528,3,0,4,
7528,3,0,5,
7528,4,0,1,Table
7528,4,0,2,Does not play music
7528,4,0,3,No lighting
7528,4,0,4,
7528,4,0,5,
7528,5,0,1,Table
7528,5,0,2,Does not play music
7528,5,0,3,No lighting
7528,5,0,4,
7528,5,0,5,
7528,6,0,1,Table
7528,6,0,2,Does not play music
7528,6,0,3,No lighting
7528,6,0,4,
7528,6,0,5,
7528,7,0,1,Table
7528,7,0,2,Does not play music
7528,7,0,3,No lighting
7528,7,0,4,
7528,7,0,5,
7525,0,0,1,Table
7525,0,0,2,Does not play music
7525,0,0,3,No lighting
7525,0,0,4,
7525,0,0,5,
7525,1,0,1,Table
7525,1,0,2,Does not play music
7525,1,0,3,No lighting
7525,1,0,4,
7525,1,0,5,
7525,2,0,1,Table
7525,2,0,2,Does not play music
7525,2,0,3,No lighting
7525,2,0,4,
7525,2,0,5,
7525,3,0,1,Table
7525,3,0,2,Does not play music
7525,3,0,3,No lighting
7525,3,0,4,
7525,3,0,5,
3078,0,0,1,Space
3078,0,0,2,Does not play music
3078,0,0,3,No lighting
3078,0,0,4,
3078,0,0,5,
3078,1,0,1,Space
3078,1,0,2,Does not play music
3078,1,0,3,No lighting
3078,1,0,4,
3078,1,0,5,
3078,2,0,1,Space
3078,2,0,2,Does not play music
3078,2,0,3,No lighting
3078,2,0,4,
3078,2,0,5,
3078,3,0,1,Space
3078,3,0,2,Does not play music
3078,3,0,3,No lighting
3078,3,0,4,
3078,3,0,5,
3078,4,0,1,Space
3078,4,0,2,Does not play music
3078,4,0,3,No lighting
3078,4,0,4,
3078,4,0,5,
700,0,0,1,Folk Craft Decor
700,0,0,2,Does not play music
700,0,0,3,No lighting
700,0,0,4,
700,0,0,5,
85,0,0,1,Toy
85,0,0,2,Does not play music
85,0,0,3,No lighting
85,0,0,4,
85,0,0,5,
85,1,0,1,Toy
85,1,0,2,Does not play music
85,1,0,3,No lighting
85,1,0,4,
85,1,0,5,
85,2,0,1,Toy
85,2,0,2,Does not play music
85,2,0,3,No lighting
85,2,0,4,
85,2,0,5,
85,3,0,1,Toy
85,3,0,2,Does not play music
85,3,0,3,No lighting
85,3,0,4,
85,3,0,5,
290,0,0,1,Sports
290,0,0,2,Does not play music
290,0,0,3,No lighting
290,0,0,4,
290,0,0,5,
290,1,0,1,Sports
290,1,0,2,Does not play music
290,1,0,3,No lighting
290,1,0,4,
290,1,0,5,
290,2,0,1,Sports
290,2,0,2,Does not play music
290,2,0,3,No lighting
290,2,0,4,
290,2,0,5,
290,3,0,1,Sports
290,3,0,2,Does not play music
290,3,0,3,No lighting
290,3,0,4,
290,3,0,5,
533,0,0,1,School
533,0,0,2,Does not play music
533,0,0,3,No lighting
533,0,0,4,
533,0,0,5,
533,1,0,1,School
533,1,0,2,Does not play music
533,1,0,3,No lighting
533,1,0,4,
533,1,0,5,
533,2,0,1,School
533,2,0,2,Does not play music
533,2,0,3,No lighting
533,2,0,4,
533,2,0,5,
533,3,0,1,School
533,3,0,2,Does not play music
533,3,0,3,No lighting
533,3,0,4,
533,3,0,5,
533,4,0,1,School
533,4,0,2,Does not play music
533,4,0,3,No lighting
533,4,0,4,
533,4,0,5,
6081,0,0,1,Arch
6081,0,0,2,Does not play music
6081,0,0,3,No lighting
6081,0,0,4,
6081,0,0,5,
6081,1,0,1,Arch
6081,1,0,2,Does not play music
6081,1,0,3,No lighting
6081,1,0,4,
6081,1,0,5,
6080,0,0,1,Seasonal Decor
6080,0,0,2,Does not play music
6080,0,0,3,No lighting
6080,0,0,4,
6080,0,0,5,
6080,1,0,1,Seasonal Decor
6080,1,0,2,Does not play music
6080,1,0,3,No lighting
6080,1,0,4,
6080,1,0,5,
1199,0,0,1,Playground
1199,0,0,2,Does not play music
1199,0,0,3,No lighting
1199,0,0,4,
1199,0,0,5,
1199,1,0,1,Playground
1199,1,0,2,Does not play music
1199,1,0,3,No lighting
1199,1,0,4,
1199,1,0,5,
1199,2,0,1,Playground
1199,2,0,2,Does not play music
1199,2,0,3,No lighting
1199,2,0,4,
1199,2,0,5,
1199,3,0,1,Playground
1199,3,0,2,Does not play music
1199,3,0,3,No lighting
1199,3,0,4,
1199,3,0,5,
1199,4,0,1,Playground
1199,4,0,2,Does not play music
1199,4,0,3,No lighting
1199,4,0,4,
1199,4,0,5,
7261,0,0,1,Museum
7261,0,0,2,Does not play music
7261,0,0,3,No lighting
7261,0,0,4,
7261,0,0,5,
7231,0,0,1,Toy
7231,0,0,2,Does not play music
7231,0,0,3,No lighting
7231,0,0,4,
7231,0,0,5,
7231,1,0,1,Toy
7231,1,0,2,Does not play music
7231,1,0,3,No lighting
7231,1,0,4,
7231,1,0,5,
7231,2,0,1,Toy
7231,2,0,2,Does not play music
7231,2,0,3,No lighting
7231,2,0,4,
7231,2,0,5,
1412,0,0,1,Facility Decor
1412,0,0,2,Does not play music
1412,0,0,3,No lighting
1412,0,0,4,
1412,0,0,5,
1412,1,0,1,Facility Decor
1412,1,0,2,Does not play music
1412,1,0,3,No lighting
1412,1,0,4,
1412,1,0,5,
833,0,0,1,Chest
833,0,0,2,Does not play music
833,0,0,3,No lighting
833,0,0,4,
833,0,0,5,Sticker area
833,0,1,1,Chest
833,0,1,2,Does not play music
833,0,1,3,No lighting
833,0,1,4,Cool
833,0,1,5,Sticker area
833,0,2,1,Chest
833,0,2,2,Does not play music
833,0,2,3,No lighting
833,0,2,4,Cute
833,0,2,5,Sticker area
833,0,3,1,Chest
833,0,3,2,Does not play music
833,0,3,3,No lighting
833,0,3,4,Pop
833,0,3,5,Sticker area
833,0,4,1,Chest
833,0,4,2,Does not play music
833,0,4,3,No lighting
833,0,4,4,Notes
833,0,4,5,Sticker area
833,1,0,1,Chest
833,1,0,2,Does not play music
833,1,0,3,No lighting
833,1,0,4,
833,1,0,5,Sticker area
833,1,1,1,Chest
833,1,1,2,Does not play music
833,1,1,3,No lighting
833,1,1,4,Cool
833,1,1,5,Sticker area
833,1,2,1,Chest
833,1,2,2,Does not play music
833,1,2,3,No lighting
833,1,2,4,Cute
833,1,2,5,Sticker area
833,1,3,1,Chest
833,1,3,2,Does not play music
833,1,3,3,No lighting
833,1,3,4,Pop
833,1,3,5,Sticker area
833,1,4,1,Chest
833,1,4,2,Does not play music
833,1,4,3,No lighting
833,1,4,4,Notes
833,1,4,5,Sticker area
833,2,0,1,Chest
833,2,0,2,Does not play music
833,2,0,3,No lighting
833,2,0,4,
833,2,0,5,Sticker area
833,2,1,1,Chest
833,2,1,2,Does not play music
833,2,1,3,No lighting
833,2,1,4,Cool
833,2,1,5,Sticker area
833,2,2,1,Chest
833,2,2,2,Does not play music
833,2,2,3,No lighting
833,2,2,4,Cute
833,2,2,5,Sticker area
833,2,3,1,Chest
833,2,3,2,Does not play music
833,2,3,3,No lighting
833,2,3,4,Pop
833,2,3,5,Sticker area
833,2,4,1,Chest
833,2,4,2,Does not play music
833,2,4,3,No lighting
833,2,4,4,Notes
833,2,4,5,Sticker area
833,3,0,1,Chest
833,3,0,2,Does not play music
833,3,0,3,No lighting
833,3,0,4,
833,3,0,5,Sticker area
833,3,1,1,Chest
833,3,1,2,Does not play music
833,3,1,3,No lighting
833,3,1,4,Cool
833,3,1,5,Sticker area
833,3,2,1,Chest
833,3,2,2,Does not play music
833,3,2,3,No lighting
833,3,2,4,Cute
833,3,2,5,Sticker area
833,3,3,1,Chest
833,3,3,2,Does not play music
833,3,3,3,No lighting
833,3,3,4,Pop
833,3,3,5,Sticker area
833,3,4,1,Chest
833,3,4,2,Does not play music
833,3,4,3,No lighting
833,3,4,4,Notes
833,3,4,5,Sticker area
833,4,0,1,Chest
833,4,0,2,Does not play music
833,4,0,3,No lighting
833,4,0,4,
833,4,0,5,Sticker area
833,4,1,1,Chest
833,4,1,2,Does not play music
833,4,1,3,No lighting
833,4,1,4,Cool
833,4,1,5,Sticker area
833,4,2,1,Chest
833,4,2,2,Does not play music
833,4,2,3,No lighting
833,4,2,4,Cute
833,4,2,5,Sticker area
833,4,3,1,Chest
833,4,3,2,Does not play music
833,4,3,3,No lighting
833,4,3,4,Pop
833,4,3,5,Sticker area
833,4,4,1,Chest
833,4,4,2,Does not play music
833,4,4,3,No lighting
833,4,4,4,Notes
833,4,4,5,Sticker area
833,5,0,1,Chest
833,5,0,2,Does not play music
833,5,0,3,No lighting
833,5,0,4,
833,5,0,5,Sticker area
833,5,1,1,Chest
833,5,1,2,Does not play music
833,5,1,3,No lighting
833,5,1,4,Cool
833,5,1,5,Sticker area
833,5,2,1,Chest
833,5,2,2,Does not play music
833,5,2,3,No lighting
833,5,2,4,Cute
833,5,2,5,Sticker area
833,5,3,1,Chest
833,5,3,2,Does not play music
833,5,3,3,No lighting
833,5,3,4,Pop
833,5,3,5,Sticker area
833,5,4,1,Chest
833,5,4,2,Does not play music
833,5,4,3,No lighting
833,5,4,4,Notes
833,5,4,5,Sticker area
833,6,0,1,Chest
833,6,0,2,Does not play music
833,6,0,3,No lighting
833,6,0,4,
833,6,0,5,Sticker area
833,6,1,1,Chest
833,6,1,2,Does not play music
833,6,1,3,No lighting
833,6,1,4,Cool
833,6,1,5,Sticker area
833,6,2,1,Chest
833,6,2,2,Does not play music
833,6,2,3,No lighting
833,6,2,4,Cute
833,6,2,5,Sticker area
833,6,3,1,Chest
833,6,3,2,Does not play music
833,6,3,3,No lighting
833,6,3,4,Pop
833,6,3,5,Sticker area
833,6,4,1,Chest
833,6,4,2,Does not play music
833,6,4,3,No lighting
833,6,4,4,Notes
833,6,4,5,Sticker area
1081,0,0,1,Musical Instrument
1081,0,0,2,Does not play music
1081,0,0,3,No lighting
1081,0,0,4,
1081,0,0,5,
1081,1,0,1,Musical Instrument
1081,1,0,2,Does not play music
1081,1,0,3,No lighting
1081,1,0,4,
1081,1,0,5,
1081,2,0,1,Musical Instrument
1081,2,0,2,Does not play music
1081,2,0,3,No lighting
1081,2,0,4,
1081,2,0,5,
1081,3,0,1,Musical Instrument
1081,3,0,2,Does not play music
1081,3,0,3,No lighting
1081,3,0,4,
1081,3,0,5,
908,0,0,1,Home Appliances
908,0,0,2,Does not play music
908,0,0,3,No lighting
908,0,0,4,
908,0,0,5,
908,1,0,1,Home Appliances
908,1,0,2,Does not play music
908,1,0,3,No lighting
908,1,0,4,
908,1,0,5,
908,2,0,1,Home Appliances
908,2,0,2,Does not play music
908,2,0,3,No lighting
908,2,0,4,
908,2,0,5,
908,3,0,1,Home Appliances
908,3,0,2,Does not play music
908,3,0,3,No lighting
908,3,0,4,
908,3,0,5,
908,4,0,1,Home Appliances
908,4,0,2,Does not play music
908,4,0,3,No lighting
908,4,0,4,
908,4,0,5,
908,5,0,1,Home Appliances
908,5,0,2,Does not play music
908,5,0,3,No lighting
908,5,0,4,
908,5,0,5,
908,6,0,1,Home Appliances
908,6,0,2,Does not play music
908,6,0,3,No lighting
908,6,0,4,
908,6,0,5,
9619,0,0,1,Vehicle
9619,0,0,2,Does not play music
9619,0,0,3,No lighting
9619,0,0,4,
9619,0,0,5,
9619,1,0,1,Vehicle
9619,1,0,2,Does not play music
9619,1,0,3,No lighting
9619,1,0,4,
9619,1,0,5,
4026,0,0,1,Bathroom Things
4026,0,0,2,Does not play music
4026,0,0,3,No lighting
4026,0,0,4,
4026,0,0,5,
907,0,0,1,Home Appliances
907,0,0,2,Does not play music
907,0,0,3,No lighting
907,0,0,4,
907,0,0,5,
907,1,0,1,Home Appliances
907,1,0,2,Does not play music
907,1,0,3,No lighting
907,1,0,4,
907,1,0,5,
907,2,0,1,Home Appliances
907,2,0,2,Does not play music
907,2,0,3,No lighting
907,2,0,4,
907,2,0,5,
907,3,0,1,Home Appliances
907,3,0,2,Does not play music
907,3,0,3,No lighting
907,3,0,4,
907,3,0,5,
907,4,0,1,Home Appliances
907,4,0,2,Does not play music
907,4,0,3,No lighting
907,4,0,4,
907,4,0,5,
8465,0,0,1,Chair
8465,0,0,2,Does not play music
8465,0,0,3,No lighting
8465,0,0,4,
8465,0,0,5,
1221,0,0,1,Home Appliances
1221,0,0,2,Does not play music
1221,0,0,3,No lighting
1221,0,0,4,
1221,0,0,5,
1221,1,0,1,Home Appliances
1221,1,0,2,Does not play music
1221,1,0,3,No lighting
1221,1,0,4,
1221,1,0,5,
1221,2,0,1,Home Appliances
1221,2,0,2,Does not play music
1221,2,0,3,No lighting
1221,2,0,4,
1221,2,0,5,
4445,0,0,1,Table
4445,0,0,2,Does not play music
4445,0,0,3,No lighting
4445,0,0,4,Green
4445,0,0,5,Tray
4445,0,1,1,Table
4445,0,1,2,Does not play music
4445,0,1,3,No lighting
4445,0,1,4,Black
4445,0,1,5,Tray
4445,0,2,1,Table
4445,0,2,2,Does not play music
4445,0,2,3,No lighting
4445,0,2,4,White
4445,0,2,5,Tray
4445,0,3,1,Table
4445,0,3,2,Does not play music
4445,0,3,3,No lighting
4445,0,3,4,Natural wood
4445,0,3,5,Tray
4445,1,0,1,Table
4445,1,0,2,Does not play music
4445,1,0,3,No lighting
4445,1,0,4,Green
4445,1,0,5,Tray
4445,1,1,1,Table
4445,1,1,2,Does not play music
4445,1,1,3,No lighting
4445,1,1,4,Black
4445,1,1,5,Tray
4445,1,2,1,Table
4445,1,2,2,Does not play music
4445,1,2,3,No lighting
4445,1,2,4,White
4445,1,2,5,Tray
4445,1,3,1,Table
4445,1,3,2,Does not play music
4445,1,3,3,No lighting
4445,1,3,4,Natural wood
4445,1,3,5,Tray
4445,2,0,1,Table
4445,2,0,2,Does not play music
4445,2,0,3,No lighting
4445,2,0,4,Green
4445,2,0,5,Tray
4445,2,1,1,Table
4445,2,1,2,Does not play music
4445,2,1,3,No lighting
4445,2,1,4,Black
4445,2,1,5,Tray
4445,2,2,1,Table
4445,2,2,2,Does not play music
4445,2,2,3,No lighting
4445,2,2,4,White
4445,2,2,5,Tray
4445,2,3,1,Table
4445,2,3,2,Does not play music
4445,2,3,3,No lighting
4445,2,3,4,Natural wood
4445,2,3,5,Tray
4445,3,0,1,Table
4445,3,0,2,Does not play music
4445,3,0,3,No lighting
4445,3,0,4,Green
4445,3,0,5,Tray
4445,3,1,1,Table
4445,3,1,2,Does not play music
4445,3,1,3,No lighting
4445,3,1,4,Black
4445,3,1,5,Tray
4445,3,2,1,Table
4445,3,2,2,Does not play music
4445,3,2,3,No lighting
4445,3,2,4,White
4445,3,2,5,Tray
4445,3,3,1,Table
4445,3,3,2,Does not play music
4445,3,3,3,No lighting
4445,3,3,4,Natural wood
4445,3,3,5,Tray
5955,0,0,1,Musical Instrument
5955,0,0,2,Does not play music
5955,0,0,3,No lighting
5955,0,0,4,
5955,0,0,5,
1232,0,0,1,Facility Decor
1232,0,0,2,Does not play music
1232,0,0,3,No lighting
1232,0,0,4,
1232,0,0,5,
1232,1,0,1,Facility Decor
1232,1,0,2,Does not play music
1232,1,0,3,No lighting
1232,1,0,4,
1232,1,0,5,
2326,0,0,1,Garden
2326,0,0,2,Does not play music
2326,0,0,3,No lighting
2326,0,0,4,
2326,0,0,5,
2326,1,0,1,Garden
2326,1,0,2,Does not play music
2326,1,0,3,No lighting
2326,1,0,4,
2326,1,0,5,
2326,2,0,1,Garden
2326,2,0,2,Does not play music
2326,2,0,3,No lighting
2326,2,0,4,
2326,2,0,5,
2326,3,0,1,Garden
2326,3,0,2,Does not play music
2326,3,0,3,No lighting
2326,3,0,4,
2326,3,0,5,
665,0,0,1,Seaside
665,0,0,2,Does not play music
665,0,0,3,No lighting
665,0,0,4,
665,0,0,5,
12402,0,0,1,Arch
12402,0,0,2,Does not play music
12402,0,0,3,No lighting
12402,0,0,4,
12402,0,0,5,
12402,1,0,1,Arch
12402,1,0,2,Does not play music
12402,1,0,3,No lighting
12402,1,0,4,
12402,1,0,5,
12402,2,0,1,Arch
12402,2,0,2,Does not play music
12402,2,0,3,No lighting
12402,2,0,4,
12402,2,0,5,
12401,0,0,1,Sofa
12401,0,0,2,Does not play music
12401,0,0,3,No lighting
12401,0,0,4,
12401,0,0,5,
12401,1,0,1,Sofa
12401,1,0,2,Does not play music
12401,1,0,3,No lighting
12401,1,0,4,
12401,1,0,5,
12401,2,0,1,Sofa
12401,2,0,2,Does not play music
12401,2,0,3,No lighting
12401,2,0,4,
12401,2,0,5,
12405,0,0,1,Chair
12405,0,0,2,Does not play music
12405,0,0,3,No lighting
12405,0,0,4,
12405,0,0,5,
12405,1,0,1,Chair
12405,1,0,2,Does not play music
12405,1,0,3,No lighting
12405,1,0,4,
12405,1,0,5,
12405,2,0,1,Chair
12405,2,0,2,Does not play music
12405,2,0,3,No lighting
12405,2,0,4,
12405,2,0,5,
12411,0,0,1,Plants
12411,0,0,2,Does not play music
12411,0,0,3,No lighting
12411,0,0,4,
12411,0,0,5,
12411,1,0,1,Plants
12411,1,0,2,Does not play music
12411,1,0,3,No lighting
12411,1,0,4,
12411,1,0,5,
12411,2,0,1,Plants
12411,2,0,2,Does not play music
12411,2,0,3,No lighting
12411,2,0,4,
12411,2,0,5,
12404,0,0,1,Table
12404,0,0,2,Does not play music
12404,0,0,3,No lighting
12404,0,0,4,
12404,0,0,5,
12404,1,0,1,Table
12404,1,0,2,Does not play music
12404,1,0,3,No lighting
12404,1,0,4,
12404,1,0,5,
12404,2,0,1,Table
12404,2,0,2,Does not play music
12404,2,0,3,No lighting
12404,2,0,4,
12404,2,0,5,
12409,0,0,1,Musical Instrument
12409,0,0,2,Does not play music
12409,0,0,3,No lighting
12409,0,0,4,
12409,0,0,5,
12409,1,0,1,Musical Instrument
12409,1,0,2,Does not play music
12409,1,0,3,No lighting
12409,1,0,4,
12409,1,0,5,
12409,2,0,1,Musical Instrument
12409,2,0,2,Does not play music
12409,2,0,3,No lighting
12409,2,0,4,
12409,2,0,5,
12406,0,0,1,Table
12406,0,0,2,Does not play music
12406,0,0,3,Candle
12406,0,0,4,
12406,0,0,5,
12406,1,0,1,Table
12406,1,0,2,Does not play music
12406,1,0,3,Candle
12406,1,0,4,
12406,1,0,5,
12406,2,0,1,Table
12406,2,0,2,Does not play music
12406,2,0,3,Candle
12406,2,0,4,
12406,2,0,5,
12410,0,0,1,Shop
12410,0,0,2,Does not play music
12410,0,0,3,No lighting
12410,0,0,4,Message
12410,0,0,5,Board
12410,0,1,1,Shop
12410,0,1,2,Does not play music
12410,0,1,3,No lighting
12410,0,1,4,Reese & Cyrus
12410,0,1,5,Board
12410,1,0,1,Shop
12410,1,0,2,Does not play music
12410,1,0,3,No lighting
12410,1,0,4,Message
12410,1,0,5,Board
12410,1,1,1,Shop
12410,1,1,2,Does not play music
12410,1,1,3,No lighting
12410,1,1,4,Reese & Cyrus
12410,1,1,5,Board
12410,2,0,1,Shop
12410,2,0,2,Does not play music
12410,2,0,3,No lighting
12410,2,0,4,Message
12410,2,0,5,Board
12410,2,1,1,Shop
12410,2,1,2,Does not play music
12410,2,1,3,No lighting
12410,2,1,4,Reese & Cyrus
12410,2,1,5,Board
1452,0,0,1,Sports
1452,0,0,2,Does not play music
1452,0,0,3,No lighting
1452,0,0,4,
1452,0,0,5,
3446,0,0,1,Garden
3446,0,0,2,Does not play music
3446,0,0,3,No lighting
3446,0,0,4,
3446,0,0,5,
3446,1,0,1,Garden
3446,1,0,2,Does not play music
3446,1,0,3,No lighting
3446,1,0,4,
3446,1,0,5,
3446,2,0,1,Garden
3446,2,0,2,Does not play music
3446,2,0,3,No lighting
3446,2,0,4,
3446,2,0,5,
3446,3,0,1,Garden
3446,3,0,2,Does not play music
3446,3,0,3,No lighting
3446,3,0,4,
3446,3,0,5,
3446,4,0,1,Garden
3446,4,0,2,Does not play music
3446,4,0,3,No lighting
3446,4,0,4,
3446,4,0,5,
3444,0,0,1,Chair
3444,0,0,2,Does not play music
3444,0,0,3,No lighting
3444,0,0,4,Blue
3444,0,0,5,Seat
3444,0,1,1,Chair
3444,0,1,2,Does not play music
3444,0,1,3,No lighting
3444,0,1,4,Red plaid
3444,0,1,5,Seat
3444,0,2,1,Chair
3444,0,2,2,Does not play music
3444,0,2,3,No lighting
3444,0,2,4,Green plaid
3444,0,2,5,Seat
3444,0,3,1,Chair
3444,0,3,2,Does not play music
3444,0,3,3,No lighting
3444,0,3,4,Beige
3444,0,3,5,Seat
3444,0,4,1,Chair
3444,0,4,2,Does not play music
3444,0,4,3,No lighting
3444,0,4,4,Colorful
3444,0,4,5,Seat
1840,0,0,1,Bathtub
1840,0,0,2,Does not play music
1840,0,0,3,No lighting
1840,0,0,4,
1840,0,0,5,
1840,1,0,1,Bathtub
1840,1,0,2,Does not play music
1840,1,0,3,No lighting
1840,1,0,4,
1840,1,0,5,
4116,0,0,1,Office
4116,0,0,2,Does not play music
4116,0,0,3,No lighting
4116,0,0,4,
4116,0,0,5,
4116,1,0,1,Office
4116,1,0,2,Does not play music
4116,1,0,3,No lighting
4116,1,0,4,
4116,1,0,5,
4116,2,0,1,Office
4116,2,0,2,Does not play music
4116,2,0,3,No lighting
4116,2,0,4,
