item_name,variation,body_title,pattern,pattern_title,diy,body_customize,pattern_customize,kit_cost,buy,sell,color_1,color_2,miles_price,source,source_notes,version,hha_concept_1,hha_concept_2,hha_series,hha_set,interact,tag,outdoor,speaker_type,lightning_type,catalog,file_name,internal_id,unique_entry_id,variant_1,variant_2,size_x,size_y
wooden double bed,Pink wood,Paint color,Orange,Bedding,1,1,1,6,,3600,Pink,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedW_Remake_7_0,7132,8yPWZ2TevahYQWWPf,7,0,2,2
wooden double bed,Pink wood,Paint color,Pink,Bedding,1,1,1,6,,3600,Pink,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedW_Remake_7_1,7132,R9CWQbAxXixtZp9JZ,7,1,2,2
wooden double bed,Pink wood,Paint color,Blue,Bedding,1,1,1,6,,3600,Pink,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedW_Remake_7_2,7132,vinC9aGqFqZZpssDo,7,2,2,2
wooden double bed,Pink wood,Paint color,Green,Bedding,1,1,1,6,,3600,Pink,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedW_Remake_7_3,7132,ZLd4g4wj6vmz4KzBu,7,3,2,2
wooden end table,Light wood,Paint color,,,1,1,0,2,,960,Yellow,Colorful,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableS_Remake_0_0,3438,SqMeMkA4vjh72MpJ9,0,0,1,1
wooden end table,White wood,Paint color,,,1,1,0,2,,960,Beige,Colorful,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableS_Remake_1_0,3438,HM8ZeTded688JT83g,1,0,1,1
wooden end table,Cherry wood,Paint color,,,1,1,0,2,,960,Orange,Colorful,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableS_Remake_2_0,3438,F3qDnigWHY6o5ARiZ,2,0,1,1
wooden end table,Dark wood,Paint color,,,1,1,0,2,,960,Brown,Colorful,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableS_Remake_3_0,3438,XDwk9yavzMEmvccGn,3,0,1,1
wooden end table,Black,Paint color,,,1,1,0,2,,960,Black,Colorful,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableS_Remake_4_0,3438,qnpks89w8dga8mdsS,4,0,1,1
wooden end table,Green,Paint color,,,1,1,0,2,,960,Green,Colorful,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableS_Remake_5_0,3438,xa7gAhmThJNNiEAx3,5,0,1,1
wooden end table,Blue,Paint color,,,1,1,0,2,,960,Blue,Colorful,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableS_Remake_6_0,3438,fnjMyqMBsQNDbTdjJ,6,0,1,1
wooden end table,Pink wood,Paint color,,,1,1,0,2,,960,Pink,Colorful,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableS_Remake_7_0,3438,BfvxWwrRNu2NdnW4S,7,0,1,1
wooden full-length mirror,Light wood,Paint color,,,1,1,0,2,,1350,Yellow,Yellow,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Dresser,0,Does not play music,No lighting,0,FtrWoodenMirror_Remake_0_0,7137,r7kgrSonB53YQEstf,0,0,1,1
wooden full-length mirror,White wood,Paint color,,,1,1,0,2,,1350,Beige,Beige,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Dresser,0,Does not play music,No lighting,0,FtrWoodenMirror_Remake_1_0,7137,79erXazMRLR8xNeGc,1,0,1,1
wooden full-length mirror,Cherry wood,Paint color,,,1,1,0,2,,1350,Orange,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Dresser,0,Does not play music,No lighting,0,FtrWoodenMirror_Remake_2_0,7137,sTauxkAuH8gBYbBeS,2,0,1,1
wooden full-length mirror,Dark wood,Paint color,,,1,1,0,2,,1350,Brown,Brown,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Dresser,0,Does not play music,No lighting,0,FtrWoodenMirror_Remake_3_0,7137,wuaKdyLSf2YwifJkn,3,0,1,1
wooden full-length mirror,Black,Paint color,,,1,1,0,2,,1350,Black,Black,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Dresser,0,Does not play music,No lighting,0,FtrWoodenMirror_Remake_4_0,7137,BcDQAGJ5GFMsyDaRi,4,0,1,1
wooden full-length mirror,Green,Paint color,,,1,1,0,2,,1350,Green,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Dresser,0,Does not play music,No lighting,0,FtrWoodenMirror_Remake_5_0,7137,z24EeDYDGzefKcnze,5,0,1,1
wooden full-length mirror,Blue,Paint color,,,1,1,0,2,,1350,Blue,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Dresser,0,Does not play music,No lighting,0,FtrWoodenMirror_Remake_6_0,7137,qvtFpXAy4dmc8Snqg,6,0,1,1
wooden full-length mirror,Pink wood,Paint color,,,1,1,0,2,,1350,Pink,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Dresser,0,Does not play music,No lighting,0,FtrWoodenMirror_Remake_7_0,7137,uLZXHqNXG75ZtcKXM,7,0,1,1
wooden low table,Light wood,Paint color,,,1,1,0,2,,1200,Yellow,Yellow,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableM_Remake_0_0,7134,5tuGu2ttrDCXaQr7u,0,0,2,1
wooden low table,White wood,Paint color,,,1,1,0,2,,1200,Beige,Beige,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableM_Remake_1_0,7134,5S2CMx7G4CarnM5ee,1,0,2,1
wooden low table,Cherry wood,Paint color,,,1,1,0,2,,1200,Orange,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableM_Remake_2_0,7134,zrZRmduoyLNxyBpiX,2,0,2,1
wooden low table,Dark wood,Paint color,,,1,1,0,2,,1200,Brown,Brown,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableM_Remake_3_0,7134,2hyETAYMwcMNtkkEE,3,0,2,1
wooden low table,Black,Paint color,,,1,1,0,2,,1200,Black,Black,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableM_Remake_4_0,7134,ZexWewgRhAQ3aAJa2,4,0,2,1
wooden low table,Green,Paint color,,,1,1,0,2,,1200,Green,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableM_Remake_5_0,7134,D8iuhvsgyTRh23ssn,5,0,2,1
wooden low table,Blue,Paint color,,,1,1,0,2,,1200,Blue,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableM_Remake_6_0,7134,P8MCykYmh8reu5u2v,6,0,2,1
wooden low table,Pink wood,Paint color,,,1,1,0,2,,1200,Pink,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableM_Remake_7_0,7134,MaSaqNLgbEC4Et76L,7,0,2,1
wooden mini table,Light wood,Paint color,,Tablecloth,1,1,1,2,,720,Beige,Beige,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_0_0,7133,2ZDYfAQ8Y9z2XZ6wX,0,0,1,1
wooden mini table,Light wood,Paint color,Orange,Tablecloth,1,1,1,2,,720,Beige,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_0_1,7133,MiXLbYhi8QtBP9Bgk,0,1,1,1
wooden mini table,Light wood,Paint color,Pink,Tablecloth,1,1,1,2,,720,Beige,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_0_2,7133,XyWSMATubJz4EWrFh,0,2,1,1
wooden mini table,Light wood,Paint color,Blue,Tablecloth,1,1,1,2,,720,Beige,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_0_3,7133,AZqCwcNbL76zheN3q,0,3,1,1
wooden mini table,Light wood,Paint color,Green,Tablecloth,1,1,1,2,,720,Beige,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_0_4,7133,go6ZryFLS5mDzTwMz,0,4,1,1
wooden mini table,White wood,Paint color,,Tablecloth,1,1,1,2,,720,White,White,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_1_0,7133,vS5bFXK89ZkYyRgGb,1,0,1,1
wooden mini table,White wood,Paint color,Orange,Tablecloth,1,1,1,2,,720,White,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_1_1,7133,dmbdMG7voxRpT9Nnb,1,1,1,1
wooden mini table,White wood,Paint color,Pink,Tablecloth,1,1,1,2,,720,White,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_1_2,7133,2AARDQE5yj3xpTFho,1,2,1,1
wooden mini table,White wood,Paint color,Blue,Tablecloth,1,1,1,2,,720,White,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_1_3,7133,WLneNf4nKpfMxrx8z,1,3,1,1
wooden mini table,White wood,Paint color,Green,Tablecloth,1,1,1,2,,720,White,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_1_4,7133,GBG9bJv3yW29PDHfp,1,4,1,1
wooden mini table,Cherry wood,Paint color,,Tablecloth,1,1,1,2,,720,Orange,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_2_0,7133,G5PCa6MSpudHb5nWS,2,0,1,1
wooden mini table,Cherry wood,Paint color,Orange,Tablecloth,1,1,1,2,,720,Orange,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_2_1,7133,H2m8QD3o5BBND4vyG,2,1,1,1
wooden mini table,Cherry wood,Paint color,Pink,Tablecloth,1,1,1,2,,720,Orange,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_2_2,7133,8wzRQyM89oLCLkCid,2,2,1,1
wooden mini table,Cherry wood,Paint color,Blue,Tablecloth,1,1,1,2,,720,Orange,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_2_3,7133,Qhp5PSoBJHkj6dYbW,2,3,1,1
wooden mini table,Cherry wood,Paint color,Green,Tablecloth,1,1,1,2,,720,Orange,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_2_4,7133,LdJ3LAWjEJ3fLaqpJ,2,4,1,1
wooden mini table,Dark wood,Paint color,,Tablecloth,1,1,1,2,,720,Brown,Brown,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_3_0,7133,Wo6dByhNP45Gmquye,3,0,1,1
wooden mini table,Dark wood,Paint color,Orange,Tablecloth,1,1,1,2,,720,Brown,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_3_1,7133,nYvBnNnEAWhuakQmh,3,1,1,1
wooden mini table,Dark wood,Paint color,Pink,Tablecloth,1,1,1,2,,720,Brown,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_3_2,7133,3YtFhN5XvHijBg3PM,3,2,1,1
wooden mini table,Dark wood,Paint color,Blue,Tablecloth,1,1,1,2,,720,Brown,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_3_3,7133,HdwrNrMF9ScTMbDcT,3,3,1,1
wooden mini table,Dark wood,Paint color,Green,Tablecloth,1,1,1,2,,720,Brown,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_3_4,7133,xwzxgoToBBjaw6mej,3,4,1,1
wooden mini table,Black,Paint color,,Tablecloth,1,1,1,2,,720,Black,Black,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_4_0,7133,Zk8mHcRfdRKHDubqM,4,0,1,1
wooden mini table,Black,Paint color,Orange,Tablecloth,1,1,1,2,,720,Black,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_4_1,7133,myG7i9o2YFM8Ksfoi,4,1,1,1
wooden mini table,Black,Paint color,Pink,Tablecloth,1,1,1,2,,720,Black,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_4_2,7133,4J2vnse3jXxhoLpsY,4,2,1,1
wooden mini table,Black,Paint color,Blue,Tablecloth,1,1,1,2,,720,Black,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_4_3,7133,smZTYwxv36fLaLeHD,4,3,1,1
wooden mini table,Black,Paint color,Green,Tablecloth,1,1,1,2,,720,Black,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_4_4,7133,hvjYp3cMozD6wmNAT,4,4,1,1
wooden mini table,Green,Paint color,,Tablecloth,1,1,1,2,,720,Green,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_5_0,7133,roeXhNQETxkq2tyTq,5,0,1,1
wooden mini table,Green,Paint color,Orange,Tablecloth,1,1,1,2,,720,Green,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_5_1,7133,f2TpXayggsFGmfD2G,5,1,1,1
wooden mini table,Green,Paint color,Pink,Tablecloth,1,1,1,2,,720,Green,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_5_2,7133,rJMAuob9ZnEKaQ4q9,5,2,1,1
wooden mini table,Green,Paint color,Blue,Tablecloth,1,1,1,2,,720,Green,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_5_3,7133,6ZDc5t9mufnZ3S3aL,5,3,1,1
wooden mini table,Green,Paint color,Green,Tablecloth,1,1,1,2,,720,Green,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_5_4,7133,DrwbaXgLeKsmfZa4o,5,4,1,1
wooden mini table,Blue,Paint color,,Tablecloth,1,1,1,2,,720,Blue,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_6_0,7133,kEwWNMPdH9H54TRb2,6,0,1,1
wooden mini table,Blue,Paint color,Orange,Tablecloth,1,1,1,2,,720,Blue,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_6_1,7133,A5acBNiA8PqwfuX3K,6,1,1,1
wooden mini table,Blue,Paint color,Pink,Tablecloth,1,1,1,2,,720,Blue,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_6_2,7133,nManczc4PywpJ988Y,6,2,1,1
wooden mini table,Blue,Paint color,Blue,Tablecloth,1,1,1,2,,720,Blue,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_6_3,7133,LrtuahZmKYuemsM8n,6,3,1,1
wooden mini table,Blue,Paint color,Green,Tablecloth,1,1,1,2,,720,Blue,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_6_4,7133,QK2naZSLzBLFmjHnd,6,4,1,1
wooden mini table,Pink wood,Paint color,,Tablecloth,1,1,1,2,,720,Pink,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_7_0,7133,mJFnWtLfD5dafCn26,7,0,1,1
wooden mini table,Pink wood,Paint color,Orange,Tablecloth,1,1,1,2,,720,Pink,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_7_1,7133,5WidcG9ta5LKYzc6G,7,1,1,1
wooden mini table,Pink wood,Paint color,Pink,Tablecloth,1,1,1,2,,720,Pink,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_7_2,7133,o4QnTdb74Xzsvsh8C,7,2,1,1
wooden mini table,Pink wood,Paint color,Blue,Tablecloth,1,1,1,2,,720,Pink,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_7_3,7133,y5mAhAJaBNHAxhg6k,7,3,1,1
wooden mini table,Pink wood,Paint color,Green,Tablecloth,1,1,1,2,,720,Pink,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableMini_Remake_7_4,7133,DZdS7xfKYcTr6YSMa,7,4,1,1
wooden simple bed,Light wood,Paint color,Orange,Bedding,1,1,1,4,,2160,Beige,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_0_0,2605,4gb67oK8q4yGmb5dp,0,0,2,1
wooden simple bed,Light wood,Paint color,Pink,Bedding,1,1,1,4,,2160,Beige,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_0_1,2605,APBR89XQzDaRvwXPj,0,1,2,1
wooden simple bed,Light wood,Paint color,Blue,Bedding,1,1,1,4,,2160,Beige,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_0_2,2605,mxoMFLjs4YnLZ5FKm,0,2,2,1
wooden simple bed,Light wood,Paint color,Green,Bedding,1,1,1,4,,2160,Beige,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_0_3,2605,nav6Cip6v5Ek6SSv7,0,3,2,1
wooden simple bed,White wood,Paint color,Orange,Bedding,1,1,1,4,,2160,White,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_1_0,2605,m7EcRvtLMfWEgWp2J,1,0,2,1
wooden simple bed,White wood,Paint color,Pink,Bedding,1,1,1,4,,2160,White,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_1_1,2605,X9r9bgtDf7LkHBzYh,1,1,2,1
wooden simple bed,White wood,Paint color,Blue,Bedding,1,1,1,4,,2160,White,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_1_2,2605,Td8mesmoSsEuH8tMP,1,2,2,1
wooden simple bed,White wood,Paint color,Green,Bedding,1,1,1,4,,2160,White,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_1_3,2605,D3vaznMQBGBx2k7sx,1,3,2,1
wooden simple bed,Cherry wood,Paint color,Orange,Bedding,1,1,1,4,,2160,Orange,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_2_0,2605,jAixLvgaq3doFsFMZ,2,0,2,1
wooden simple bed,Cherry wood,Paint color,Pink,Bedding,1,1,1,4,,2160,Orange,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_2_1,2605,4ERWqGHAHBtvXTTZq,2,1,2,1
wooden simple bed,Cherry wood,Paint color,Blue,Bedding,1,1,1,4,,2160,Orange,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_2_2,2605,q5ii6E7xjzahT7pZK,2,2,2,1
wooden simple bed,Cherry wood,Paint color,Green,Bedding,1,1,1,4,,2160,Orange,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_2_3,2605,BAnqfbNZ4ihWYFh8Y,2,3,2,1
wooden simple bed,Dark wood,Paint color,Orange,Bedding,1,1,1,4,,2160,Brown,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_3_0,2605,4eFNs5fj45mQLdiGx,3,0,2,1
wooden simple bed,Dark wood,Paint color,Pink,Bedding,1,1,1,4,,2160,Brown,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_3_1,2605,WXHzAvPhwPCs4wwCh,3,1,2,1
wooden simple bed,Dark wood,Paint color,Blue,Bedding,1,1,1,4,,2160,Brown,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_3_2,2605,njcwYjnQ24Xj6PN6X,3,2,2,1
wooden simple bed,Dark wood,Paint color,Green,Bedding,1,1,1,4,,2160,Brown,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_3_3,2605,riExfbzSMxPgSL6fz,3,3,2,1
wooden simple bed,Black,Paint color,Orange,Bedding,1,1,1,4,,2160,Black,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_4_0,2605,jNSAhuSChokywGTwp,4,0,2,1
wooden simple bed,Black,Paint color,Pink,Bedding,1,1,1,4,,2160,Black,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_4_1,2605,RSLETJp3TZsnhSgAC,4,1,2,1
wooden simple bed,Black,Paint color,Blue,Bedding,1,1,1,4,,2160,Black,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_4_2,2605,a5hMaTJZE9TcmpGLs,4,2,2,1
wooden simple bed,Black,Paint color,Green,Bedding,1,1,1,4,,2160,Black,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_4_3,2605,tNYQb849vcbqAsZYQ,4,3,2,1
wooden simple bed,Green,Paint color,Orange,Bedding,1,1,1,4,,2160,Green,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_5_0,2605,MuHQo9n2meTp9H7kE,5,0,2,1
wooden simple bed,Green,Paint color,Pink,Bedding,1,1,1,4,,2160,Green,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_5_1,2605,bMG9YRN3E6AdTKu9w,5,1,2,1
wooden simple bed,Green,Paint color,Blue,Bedding,1,1,1,4,,2160,Green,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_5_2,2605,tjQTKPquzyazxK2Rq,5,2,2,1
wooden simple bed,Green,Paint color,Green,Bedding,1,1,1,4,,2160,Green,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_5_3,2605,qq75pwjw3LswHKFNv,5,3,2,1
wooden simple bed,Blue,Paint color,Orange,Bedding,1,1,1,4,,2160,Blue,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_6_0,2605,gwgaTgSqQXkQcoxRN,6,0,2,1
wooden simple bed,Blue,Paint color,Pink,Bedding,1,1,1,4,,2160,Blue,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_6_1,2605,2ibrMXMG5sns4BKaN,6,1,2,1
wooden simple bed,Blue,Paint color,Blue,Bedding,1,1,1,4,,2160,Blue,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_6_2,2605,c2xHWeit7EpXsmS3W,6,2,2,1
wooden simple bed,Blue,Paint color,Green,Bedding,1,1,1,4,,2160,Blue,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_6_3,2605,woE5WAuopNRXbbqwk,6,3,2,1
wooden simple bed,Pink wood,Paint color,Orange,Bedding,1,1,1,4,,2160,Pink,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_7_0,2605,QTBGLbCgAdLu4GXEr,7,0,2,1
wooden simple bed,Pink wood,Paint color,Pink,Bedding,1,1,1,4,,2160,Pink,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_7_1,2605,Lm7WyKvMcL4zjE2Wh,7,1,2,1
wooden simple bed,Pink wood,Paint color,Blue,Bedding,1,1,1,4,,2160,Pink,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_7_2,2605,554r3tt8jMmz2PXJr,7,2,2,1
wooden simple bed,Pink wood,Paint color,Green,Bedding,1,1,1,4,,2160,Pink,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,0,Does not play music,No lighting,0,FtrWoodenBedS_Remake_7_3,2605,ynNQcm7EjjoDqkRds,7,3,2,1
