items_internal_id,items_variant_1,items_variant_2,hha_hha_id,hha_value
3808,2,0,2,garden
3808,3,0,1,facility
3808,3,0,2,garden
3808,4,0,1,facility
3808,4,0,2,garden
4708,0,0,1,garden
4708,0,0,2,
4708,1,0,1,garden
4708,1,0,2,
4708,2,0,1,garden
4708,2,0,2,
4708,3,0,1,garden
4708,3,0,2,
4708,4,0,1,garden
4708,4,0,2,
3805,0,0,1,garden
3805,0,0,2,
3805,1,0,1,garden
3805,1,0,2,
3805,2,0,1,garden
3805,2,0,2,
3805,3,0,1,garden
3805,3,0,2,
3805,4,0,1,garden
3805,4,0,2,
3806,0,0,1,garden
3806,0,0,2,
3806,1,0,1,garden
3806,1,0,2,
3806,2,0,1,garden
3806,2,0,2,
3806,3,0,1,garden
3806,3,0,2,
3806,4,0,1,garden
3806,4,0,2,
808,0,0,1,garden
808,0,0,2,
808,1,0,1,garden
808,1,0,2,
808,2,0,1,garden
808,2,0,2,
808,3,0,1,garden
808,3,0,2,
808,4,0,1,garden
808,4,0,2,
1058,0,0,1,music
1058,0,0,2,
1058,1,0,1,music
1058,1,0,2,
1058,2,0,1,music
1058,2,0,2,
1058,3,0,1,music
1058,3,0,2,
2586,0,0,1,garden
2586,0,0,2,
2586,1,0,1,garden
2586,1,0,2,
2586,2,0,1,garden
2586,2,0,2,
3396,0,0,1,garden
3396,0,0,2,
3396,1,0,1,garden
3396,1,0,2,
3396,2,0,1,garden
3396,2,0,2,
12332,0,0,1,garden
12332,0,0,2,
12332,1,0,1,garden
12332,1,0,2,
12332,2,0,1,garden
12332,2,0,2,
7152,0,0,1,fitness
7152,0,0,2,
7152,0,1,1,fitness
7152,0,1,2,
7152,0,2,1,fitness
7152,0,2,2,
7152,0,3,1,fitness
7152,0,3,2,
7152,0,4,1,fitness
7152,0,4,2,
6984,0,0,1,
6984,0,0,2,
840,0,0,1,office
840,0,0,2,
840,1,0,1,office
840,1,0,2,
840,2,0,1,office
840,2,0,2,
840,3,0,1,office
840,3,0,2,
1567,0,0,1,garage
1567,0,0,2,
1567,1,0,1,garage
1567,1,0,2,
1567,2,0,1,garage
1567,2,0,2,
1567,3,0,1,garage
1567,3,0,2,
1567,4,0,1,garage
1567,4,0,2,
1567,5,0,1,garage
1567,5,0,2,
1567,6,0,1,garage
1567,6,0,2,
1567,7,0,1,garage
1567,7,0,2,
3819,0,0,1,bathroom
3819,0,0,2,
3819,1,0,1,bathroom
3819,1,0,2,
3819,2,0,1,bathroom
3819,2,0,2,
3819,3,0,1,bathroom
3819,3,0,2,
3819,4,0,1,bathroom
3819,4,0,2,
3819,5,0,1,bathroom
3819,5,0,2,
12371,0,0,1,facility
12371,0,0,2,
1127,0,0,1,living room
1127,0,0,2,
1127,1,0,1,living room
1127,1,0,2,
1127,2,0,1,living room
1127,2,0,2,
3615,0,0,1,kitchen
3615,0,0,2,shop
3975,0,0,1,fancy
3975,0,0,2,
3975,1,0,1,fancy
3975,1,0,2,
1131,0,0,1,facility
1131,0,0,2,garden
1111,0,0,1,garden
1111,0,0,2,zen-style
1111,1,0,1,garden
1111,1,0,2,zen-style
1111,2,0,1,garden
1111,2,0,2,zen-style
1111,3,0,1,garden
1111,3,0,2,zen-style
3947,0,0,1,outdoors
3947,0,0,2,
3947,0,1,1,outdoors
3947,0,1,2,
3947,0,2,1,outdoors
3947,0,2,2,
3947,0,3,1,outdoors
3947,0,3,2,
3947,0,4,1,outdoors
3947,0,4,2,
3947,0,5,1,outdoors
3947,0,5,2,
3947,0,6,1,outdoors
3947,0,6,2,
3947,1,0,1,outdoors
3947,1,0,2,
3947,1,1,1,outdoors
3947,1,1,2,
3947,1,2,1,outdoors
3947,1,2,2,
3947,1,3,1,outdoors
3947,1,3,2,
3947,1,4,1,outdoors
3947,1,4,2,
3947,1,5,1,outdoors
3947,1,5,2,
3947,1,6,1,outdoors
3947,1,6,2,
3947,2,0,1,outdoors
3947,2,0,2,
3947,2,1,1,outdoors
3947,2,1,2,
3947,2,2,1,outdoors
3947,2,2,2,
3947,2,3,1,outdoors
3947,2,3,2,
3947,2,4,1,outdoors
3947,2,4,2,
3947,2,5,1,outdoors
3947,2,5,2,
3947,2,6,1,outdoors
3947,2,6,2,
3947,3,0,1,outdoors
3947,3,0,2,
3947,3,1,1,outdoors
3947,3,1,2,
3947,3,2,1,outdoors
3947,3,2,2,
3947,3,3,1,outdoors
3947,3,3,2,
3947,3,4,1,outdoors
3947,3,4,2,
3947,3,5,1,outdoors
3947,3,5,2,
3947,3,6,1,outdoors
3947,3,6,2,
3947,4,0,1,outdoors
3947,4,0,2,
3947,4,1,1,outdoors
3947,4,1,2,
3947,4,2,1,outdoors
3947,4,2,2,
3947,4,3,1,outdoors
3947,4,3,2,
3947,4,4,1,outdoors
3947,4,4,2,
3947,4,5,1,outdoors
3947,4,5,2,
3947,4,6,1,outdoors
3947,4,6,2,
7526,0,0,1,outdoors
7526,0,0,2,
7526,1,0,1,outdoors
7526,1,0,2,
7526,2,0,1,outdoors
7526,2,0,2,
7526,3,0,1,outdoors
7526,3,0,2,
7526,4,0,1,outdoors
7526,4,0,2,
7526,5,0,1,outdoors
7526,5,0,2,
6033,0,0,1,zen-style
6033,0,0,2,garden
3946,0,0,1,outdoors
3946,0,0,2,
3946,0,1,1,outdoors
3946,0,1,2,
3946,0,2,1,outdoors
3946,0,2,2,
3946,0,3,1,outdoors
3946,0,3,2,
3946,0,4,1,outdoors
3946,0,4,2,
3946,0,5,1,outdoors
3946,0,5,2,
3946,0,6,1,outdoors
3946,0,6,2,
3946,1,0,1,outdoors
3946,1,0,2,
3946,1,1,1,outdoors
3946,1,1,2,
3946,1,2,1,outdoors
3946,1,2,2,
3946,1,3,1,outdoors
3946,1,3,2,
3946,1,4,1,outdoors
3946,1,4,2,
3946,1,5,1,outdoors
3946,1,5,2,
3946,1,6,1,outdoors
3946,1,6,2,
3946,2,0,1,outdoors
3946,2,0,2,
3946,2,1,1,outdoors
3946,2,1,2,
3946,2,2,1,outdoors
3946,2,2,2,
3946,2,3,1,outdoors
3946,2,3,2,
3946,2,4,1,outdoors
3946,2,4,2,
3946,2,5,1,outdoors
3946,2,5,2,
3946,2,6,1,outdoors
3946,2,6,2,
3946,3,0,1,outdoors
3946,3,0,2,
3946,3,1,1,outdoors
3946,3,1,2,
3946,3,2,1,outdoors
3946,3,2,2,
3946,3,3,1,outdoors
3946,3,3,2,
3946,3,4,1,outdoors
3946,3,4,2,
3946,3,5,1,outdoors
3946,3,5,2,
3946,3,6,1,outdoors
3946,3,6,2,
3946,4,0,1,outdoors
3946,4,0,2,
3946,4,1,1,outdoors
3946,4,1,2,
3946,4,2,1,outdoors
3946,4,2,2,
3946,4,3,1,outdoors
3946,4,3,2,
3946,4,4,1,outdoors
3946,4,4,2,
3946,4,5,1,outdoors
3946,4,5,2,
3946,4,6,1,outdoors
3946,4,6,2,
688,0,0,1,folk art
688,0,0,2,zen-style
688,1,0,1,folk art
688,1,0,2,zen-style
688,2,0,1,folk art
688,2,0,2,zen-style
7259,0,0,1,ocean
7259,0,0,2,
7259,1,0,1,ocean
7259,1,0,2,
7259,2,0,1,ocean
7259,2,0,2,
7259,3,0,1,ocean
7259,3,0,2,
7237,0,0,1,fancy
7237,0,0,2,
7237,1,0,1,fancy
7237,1,0,2,
7237,2,0,1,fancy
7237,2,0,2,
4023,0,0,1,facility
4023,0,0,2,
4023,1,0,1,facility
4023,1,0,2,
4023,2,0,1,facility
4023,2,0,2,
1499,0,0,1,fancy
1499,0,0,2,child's room
1499,0,1,1,fancy
1499,0,1,2,child's room
1499,0,2,1,fancy
1499,0,2,2,child's room
1499,0,3,1,fancy
1499,0,3,2,child's room
1499,1,0,1,fancy
1499,1,0,2,child's room
1499,1,1,1,fancy
1499,1,1,2,child's room
1499,1,2,1,fancy
1499,1,2,2,child's room
1499,1,3,1,fancy
1499,1,3,2,child's room
1499,2,0,1,fancy
1499,2,0,2,child's room
1499,2,1,1,fancy
1499,2,1,2,child's room
1499,2,2,1,fancy
1499,2,2,2,child's room
1499,2,3,1,fancy
1499,2,3,2,child's room
1499,3,0,1,fancy
1499,3,0,2,child's room
1499,3,1,1,fancy
1499,3,1,2,child's room
1499,3,2,1,fancy
1499,3,2,2,child's room
1499,3,3,1,fancy
1499,3,3,2,child's room
1499,4,0,1,fancy
1499,4,0,2,child's room
1499,4,1,1,fancy
1499,4,1,2,child's room
1499,4,2,1,fancy
1499,4,2,2,child's room
1499,4,3,1,fancy
1499,4,3,2,child's room
1499,5,0,1,fancy
1499,5,0,2,child's room
1499,5,1,1,fancy
1499,5,1,2,child's room
1499,5,2,1,fancy
1499,5,2,2,child's room
1499,5,3,1,fancy
1499,5,3,2,child's room
9700,0,0,1,fancy
9700,0,0,2,child's room
725,0,0,1,zen-style
725,0,0,2,
725,0,1,1,zen-style
725,0,1,2,
725,0,2,1,zen-style
725,0,2,2,
725,0,3,1,zen-style
725,0,3,2,
725,0,4,1,zen-style
725,0,4,2,
725,1,0,1,zen-style
725,1,0,2,
725,1,1,1,zen-style
725,1,1,2,
725,1,2,1,zen-style
725,1,2,2,
725,1,3,1,zen-style
725,1,3,2,
725,1,4,1,zen-style
725,1,4,2,
725,2,0,1,zen-style
725,2,0,2,
725,2,1,1,zen-style
725,2,1,2,
725,2,2,1,zen-style
725,2,2,2,
725,2,3,1,zen-style
725,2,3,2,
725,2,4,1,zen-style
725,2,4,2,
2352,0,0,1,facility
2352,0,0,2,
2352,1,0,1,facility
2352,1,0,2,
2352,2,0,1,facility
2352,2,0,2,
3595,0,0,1,garden
3595,0,0,2,
3595,1,0,1,garden
3595,1,0,2,
3595,2,0,1,garden
3595,2,0,2,
3595,3,0,1,garden
3595,3,0,2,
4127,0,0,1,fancy
4127,0,0,2,
4127,1,0,1,fancy
4127,1,0,2,
4546,0,0,1,fancy
4546,0,0,2,
4546,1,0,1,fancy
4546,1,0,2,
1263,0,0,1,fancy
1263,0,0,2,
1263,1,0,1,fancy
1263,1,0,2,
7802,0,0,1,living room
7802,0,0,2,
7802,0,1,1,living room
7802,0,1,2,
7802,0,2,1,living room
7802,0,2,2,
7802,0,3,1,living room
7802,0,3,2,
7802,0,4,1,living room
7802,0,4,2,
7802,1,0,1,living room
7802,1,0,2,
7802,1,1,1,living room
7802,1,1,2,
7802,1,2,1,living room
7802,1,2,2,
7802,1,3,1,living room
7802,1,3,2,
7802,1,4,1,living room
7802,1,4,2,
7802,2,0,1,living room
7802,2,0,2,
7802,2,1,1,living room
7802,2,1,2,
7802,2,2,1,living room
7802,2,2,2,
7802,2,3,1,living room
7802,2,3,2,
7802,2,4,1,living room
7802,2,4,2,
1185,0,0,1,school
1185,0,0,2,facility
1185,1,0,1,school
1185,1,0,2,facility
1185,2,0,1,school
1185,2,0,2,facility
1185,3,0,1,school
1185,3,0,2,facility
1185,4,0,1,school
1185,4,0,2,facility
1185,5,0,1,school
1185,5,0,2,facility
1185,6,0,1,school
1185,6,0,2,facility
1185,7,0,1,school
1185,7,0,2,facility
3681,0,0,1,music
3681,0,0,2,
3681,1,0,1,music
3681,1,0,2,
3681,2,0,1,music
3681,2,0,2,
3681,3,0,1,music
3681,3,0,2,
3681,4,0,1,music
3681,4,0,2,
3681,5,0,1,music
3681,5,0,2,
3681,6,0,1,music
3681,6,0,2,
3681,7,0,1,music
3681,7,0,2,
1023,0,0,1,garden
1023,0,0,2,
7048,0,0,1,zen-style
7048,0,0,2,living room
7048,0,1,1,zen-style
7048,0,1,2,living room
7048,0,2,1,zen-style
7048,0,2,2,living room
7048,0,3,1,zen-style
7048,0,3,2,living room
7048,0,4,1,zen-style
7048,0,4,2,living room
7048,0,5,1,zen-style
7048,0,5,2,living room
7048,0,6,1,zen-style
7048,0,6,2,living room
1087,0,0,1,facility
1087,0,0,2,shop
1087,1,0,1,facility
1087,1,0,2,shop
1087,2,0,1,facility
1087,2,0,2,shop
1087,3,0,1,facility
1087,3,0,2,shop
1087,4,0,1,facility
1087,4,0,2,shop
5963,0,0,1,expensive
5963,0,0,2,
3683,0,0,1,bathroom
3683,0,0,2,
3683,1,0,1,bathroom
3683,1,0,2,
3683,2,0,1,bathroom
3683,2,0,2,
3683,3,0,1,bathroom
3683,3,0,2,
3683,4,0,1,bathroom
3683,4,0,2,
3683,5,0,1,bathroom
3683,5,0,2,
3692,0,0,1,garden
3692,0,0,2,
3692,0,1,1,garden
3692,0,1,2,
3692,0,2,1,garden
3692,0,2,2,
3692,0,3,1,garden
3692,0,3,2,
3692,1,0,1,garden
3692,1,0,2,
3692,1,1,1,garden
3692,1,1,2,
3692,1,2,1,garden
3692,1,2,2,
3692,1,3,1,garden
3692,1,3,2,
3692,2,0,1,garden
3692,2,0,2,
3692,2,1,1,garden
3692,2,1,2,
3692,2,2,1,garden
3692,2,2,2,
3692,2,3,1,garden
3692,2,3,2,
3348,0,0,1,garden
3348,0,0,2,
3348,1,0,1,garden
3348,1,0,2,
3348,2,0,1,garden
3348,2,0,2,
3348,3,0,1,garden
3348,3,0,2,
3348,4,0,1,garden
3348,4,0,2,
3348,5,0,1,garden
3348,5,0,2,
3430,0,0,1,garden
3430,0,0,2,child's room
3430,1,0,1,garden
3430,1,0,2,child's room
3430,2,0,1,garden
3430,2,0,2,child's room
3430,3,0,1,garden
3430,3,0,2,child's room
3430,4,0,1,garden
3430,4,0,2,child's room
1329,0,0,1,school
1329,0,0,2,
7393,0,0,1,zen-style
7393,0,0,2,garden
7393,1,0,1,zen-style
7393,1,0,2,garden
3596,0,0,1,fitness
3596,0,0,2,expensive
3596,1,0,1,fitness
3596,1,0,2,expensive
3596,2,0,1,fitness
3596,2,0,2,expensive
4102,0,0,1,ocean
4102,0,0,2,expensive
4102,0,1,1,ocean
4102,0,1,2,expensive
4102,0,2,1,ocean
4102,0,2,2,expensive
4102,0,3,1,ocean
4102,0,3,2,expensive
4102,0,4,1,ocean
4102,0,4,2,expensive
4102,1,0,1,ocean
4102,1,0,2,expensive
4102,1,1,1,ocean
4102,1,1,2,expensive
4102,1,2,1,ocean
4102,1,2,2,expensive
4102,1,3,1,ocean
4102,1,3,2,expensive
4102,1,4,1,ocean
4102,1,4,2,expensive
4102,2,0,1,ocean
4102,2,0,2,expensive
4102,2,1,1,ocean
4102,2,1,2,expensive
4102,2,2,1,ocean
4102,2,2,2,expensive
4102,2,3,1,ocean
4102,2,3,2,expensive
4102,2,4,1,ocean
4102,2,4,2,expensive
1092,0,0,1,facility
1092,0,0,2,party
1092,1,0,1,facility
1092,1,0,2,party
1092,2,0,1,facility
1092,2,0,2,party
1092,3,0,1,facility
1092,3,0,2,party
1092,4,0,1,facility
1092,4,0,2,party
1234,0,0,1,bathroom
1234,0,0,2,facility
1234,1,0,1,bathroom
1234,1,0,2,facility
1234,2,0,1,bathroom
1234,2,0,2,facility
1234,3,0,1,bathroom
1234,3,0,2,facility
1234,4,0,1,bathroom
1234,4,0,2,facility
3346,0,0,1,facility
3346,0,0,2,
3346,1,0,1,facility
3346,1,0,2,
3346,2,0,1,facility
3346,2,0,2,
3346,3,0,1,facility
3346,3,0,2,
3346,4,0,1,facility
3346,4,0,2,
3346,5,0,1,facility
3346,5,0,2,
3346,6,0,1,facility
3346,6,0,2,
3346,7,0,1,facility
3346,7,0,2,
7845,0,0,1,fitness
7845,0,0,2,
7845,1,0,1,fitness
7845,1,0,2,
7845,2,0,1,fitness
7845,2,0,2,
7845,3,0,1,fitness
7845,3,0,2,
4013,0,0,1,fitness
4013,0,0,2,
4013,1,0,1,fitness
4013,1,0,2,
4013,2,0,1,fitness
4013,2,0,2,
8608,0,0,1,folk art
8608,0,0,2,
7452,0,0,1,zen-style
7452,0,0,2,
4053,0,0,1,living room
4053,0,0,2,
4053,1,0,1,living room
4053,1,0,2,
4053,2,0,1,living room
4053,2,0,2,
4053,3,0,1,living room
4053,3,0,2,
4053,4,0,1,living room
4053,4,0,2,
4053,5,0,1,living room
4053,5,0,2,
4052,0,0,1,living room
4052,0,0,2,
4052,1,0,1,living room
4052,1,0,2,
4052,2,0,1,living room
4052,2,0,2,
4052,3,0,1,living room
4052,3,0,2,
4052,4,0,1,living room
4052,4,0,2,
4052,5,0,1,living room
4052,5,0,2,
4046,0,0,1,living room
4046,0,0,2,
4046,1,0,1,living room
4046,1,0,2,
4046,2,0,1,living room
4046,2,0,2,
4046,3,0,1,living room
4046,3,0,2,
4046,4,0,1,living room
4046,4,0,2,
4046,5,0,1,living room
4046,5,0,2,
4054,0,0,1,living room
4054,0,0,2,
4054,1,0,1,living room
4054,1,0,2,
4054,2,0,1,living room
4054,2,0,2,
4054,3,0,1,living room
4054,3,0,2,
4054,4,0,1,living room
4054,4,0,2,
4054,5,0,1,living room
4054,5,0,2,
4047,0,0,1,living room
4047,0,0,2,
4047,1,0,1,living room
4047,1,0,2,
4047,2,0,1,living room
4047,2,0,2,
4047,3,0,1,living room
4047,3,0,2,
4047,4,0,1,living room
4047,4,0,2,
4047,5,0,1,living room
4047,5,0,2,
4051,0,0,1,living room
4051,0,0,2,
4051,1,0,1,living room
4051,1,0,2,
4051,2,0,1,living room
4051,2,0,2,
4051,3,0,1,living room
4051,3,0,2,
4051,4,0,1,living room
4051,4,0,2,
4051,5,0,1,living room
4051,5,0,2,
4049,0,0,1,living room
4049,0,0,2,
4049,1,0,1,living room
4049,1,0,2,
4049,2,0,1,living room
4049,2,0,2,
4049,3,0,1,living room
4049,3,0,2,
4049,4,0,1,living room
4049,4,0,2,
4049,5,0,1,living room
4049,5,0,2,
4045,0,0,1,living room
4045,0,0,2,
4045,1,0,1,living room
4045,1,0,2,
4045,2,0,1,living room
4045,2,0,2,
4045,3,0,1,living room
4045,3,0,2,
4045,4,0,1,living room
4045,4,0,2,
4045,5,0,1,living room
4045,5,0,2,
7151,0,0,1,fitness
7151,0,0,2,
7151,0,1,1,fitness
7151,0,1,2,
7151,0,2,1,fitness
7151,0,2,2,
7151,0,3,1,fitness
7151,0,3,2,
7151,0,4,1,fitness
7151,0,4,2,
4271,0,0,1,garden
4271,0,0,2,
2713,0,0,1,kitchen
2713,0,0,2,shop
2713,0,1,1,kitchen
2713,0,1,2,shop
2713,0,2,1,kitchen
2713,0,2,2,shop
2713,0,3,1,kitchen
2713,0,3,2,shop
2713,0,4,1,kitchen
2713,0,4,2,shop
2713,1,0,1,kitchen
2713,1,0,2,shop
2713,1,1,1,kitchen
2713,1,1,2,shop
2713,1,2,1,kitchen
2713,1,2,2,shop
2713,1,3,1,kitchen
2713,1,3,2,shop
2713,1,4,1,kitchen
2713,1,4,2,shop
2713,2,0,1,kitchen
2713,2,0,2,shop
2713,2,1,1,kitchen
2713,2,1,2,shop
2713,2,2,1,kitchen
2713,2,2,2,shop
2713,2,3,1,kitchen
2713,2,3,2,shop
2713,2,4,1,kitchen
2713,2,4,2,shop
2713,3,0,1,kitchen
2713,3,0,2,shop
2713,3,1,1,kitchen
2713,3,1,2,shop
2713,3,2,1,kitchen
2713,3,2,2,shop
2713,3,3,1,kitchen
2713,3,3,2,shop
2713,3,4,1,kitchen
2713,3,4,2,shop
2713,4,0,1,kitchen
2713,4,0,2,shop
2713,4,1,1,kitchen
2713,4,1,2,shop
2713,4,2,1,kitchen
2713,4,2,2,shop
2713,4,3,1,kitchen
2713,4,3,2,shop
2713,4,4,1,kitchen
2713,4,4,2,shop
2713,5,0,1,kitchen
2713,5,0,2,shop
2713,5,1,1,kitchen
2713,5,1,2,shop
2713,5,2,1,kitchen
2713,5,2,2,shop
2713,5,3,1,kitchen
2713,5,3,2,shop
2713,5,4,1,kitchen
2713,5,4,2,shop
2713,6,0,1,kitchen
2713,6,0,2,shop
2713,6,1,1,kitchen
2713,6,1,2,shop
2713,6,2,1,kitchen
2713,6,2,2,shop
2713,6,3,1,kitchen
2713,6,3,2,shop
2713,6,4,1,kitchen
2713,6,4,2,shop
2713,7,0,1,kitchen
2713,7,0,2,shop
2713,7,1,1,kitchen
2713,7,1,2,shop
2713,7,2,1,kitchen
2713,7,2,2,shop
2713,7,3,1,kitchen
2713,7,3,2,shop
2713,7,4,1,kitchen
2713,7,4,2,shop
2736,0,0,1,living room
2736,0,0,2,
2736,1,0,1,living room
2736,1,0,2,
2736,2,0,1,living room
2736,2,0,2,
4140,0,0,1,garden
4140,0,0,2,shop
4140,0,1,1,garden
4140,0,1,2,shop
4140,0,2,1,garden
4140,0,2,2,shop
4140,1,0,1,garden
4140,1,0,2,shop
4140,1,1,1,garden
4140,1,1,2,shop
4140,1,2,1,garden
4140,1,2,2,shop
4140,2,0,1,garden
4140,2,0,2,shop
4140,2,1,1,garden
4140,2,1,2,shop
4140,2,2,1,garden
4140,2,2,2,shop
4140,3,0,1,garden
4140,3,0,2,shop
4140,3,1,1,garden
4140,3,1,2,shop
4140,3,2,1,garden
4140,3,2,2,shop
4140,4,0,1,garden
4140,4,0,2,shop
4140,4,1,1,garden
4140,4,1,2,shop
4140,4,2,1,garden
4140,4,2,2,shop
4140,5,0,1,garden
4140,5,0,2,shop
4140,5,1,1,garden
4140,5,1,2,shop
4140,5,2,1,garden
4140,5,2,2,shop
796,0,0,1,living room
796,0,0,2,
796,1,0,1,living room
796,1,0,2,
1509,0,0,1,child's room
1509,0,0,2,facility
1509,1,0,1,child's room
1509,1,0,2,facility
1509,2,0,1,child's room
1509,2,0,2,facility
1509,3,0,1,child's room
1509,3,0,2,facility
1509,4,0,1,child's room
1509,4,0,2,facility
1509,5,0,1,child's room
1509,5,0,2,facility
1509,6,0,1,child's room
1509,6,0,2,facility
1509,7,0,1,child's room
1509,7,0,2,facility
1644,0,0,1,concert
1644,0,0,2,
1644,0,1,1,concert
1644,0,1,2,
1644,0,2,1,concert
1644,0,2,2,
1644,0,3,1,concert
1644,0,3,2,
1644,0,4,1,concert
1644,0,4,2,
1644,0,5,1,concert
1644,0,5,2,
1644,0,6,1,concert
1644,0,6,2,
1644,0,7,1,concert
1644,0,7,2,
1644,1,0,1,concert
1644,1,0,2,
1644,1,1,1,concert
1644,1,1,2,
1644,1,2,1,concert
1644,1,2,2,
1644,1,3,1,concert
1644,1,3,2,
1644,1,4,1,concert
1644,1,4,2,
1644,1,5,1,concert
1644,1,5,2,
1644,1,6,1,concert
1644,1,6,2,
1644,1,7,1,concert
1644,1,7,2,
1644,2,0,1,concert
1644,2,0,2,
1644,2,1,1,concert
1644,2,1,2,
1644,2,2,1,concert
1644,2,2,2,
1644,2,3,1,concert
1644,2,3,2,
1644,2,4,1,concert
1644,2,4,2,
1644,2,5,1,concert
1644,2,5,2,
1644,2,6,1,concert
1644,2,6,2,
1644,2,7,1,concert
1644,2,7,2,
1644,3,0,1,concert
1644,3,0,2,
1644,3,1,1,concert
1644,3,1,2,
1644,3,2,1,concert
1644,3,2,2,
1644,3,3,1,concert
1644,3,3,2,
1644,3,4,1,concert
1644,3,4,2,
1644,3,5,1,concert
1644,3,5,2,
1644,3,6,1,concert
1644,3,6,2,
1644,3,7,1,concert
1644,3,7,2,
1644,4,0,1,concert
1644,4,0,2,
1644,4,1,1,concert
1644,4,1,2,
1644,4,2,1,concert
1644,4,2,2,
1644,4,3,1,concert
1644,4,3,2,
1644,4,4,1,concert
1644,4,4,2,
1644,4,5,1,concert
1644,4,5,2,
1644,4,6,1,concert
1644,4,6,2,
1644,4,7,1,concert
1644,4,7,2,
1644,5,0,1,concert
1644,5,0,2,
1644,5,1,1,concert
1644,5,1,2,
1644,5,2,1,concert
1644,5,2,2,
1644,5,3,1,concert
1644,5,3,2,
1644,5,4,1,concert
1644,5,4,2,
1644,5,5,1,concert
1644,5,5,2,
1644,5,6,1,concert
1644,5,6,2,
1644,5,7,1,concert
1644,5,7,2,
1644,6,0,1,concert
1644,6,0,2,
1644,6,1,1,concert
1644,6,1,2,
1644,6,2,1,concert
1644,6,2,2,
1644,6,3,1,concert
1644,6,3,2,
1644,6,4,1,concert
1644,6,4,2,
1644,6,5,1,concert
1644,6,5,2,
1644,6,6,1,concert
1644,6,6,2,
1644,6,7,1,concert
1644,6,7,2,
1644,7,0,1,concert
1644,7,0,2,
1644,7,1,1,concert
1644,7,1,2,
1644,7,2,1,concert
1644,7,2,2,
1644,7,3,1,concert
1644,7,3,2,
1644,7,4,1,concert
1644,7,4,2,
1644,7,5,1,concert
1644,7,5,2,
1644,7,6,1,concert
1644,7,6,2,
1644,7,7,1,concert
1644,7,7,2,
1441,0,0,1,space
1441,0,0,2,
1851,0,0,1,facility
1851,0,0,2,
1851,1,0,1,facility
1851,1,0,2,
1851,2,0,1,facility
1851,2,0,2,
1851,3,0,1,facility
1851,3,0,2,
1851,4,0,1,facility
1851,4,0,2,
1851,5,0,1,facility
1851,5,0,2,
1851,6,0,1,facility
1851,6,0,2,
1103,0,0,1,living room
1103,0,0,2,
1103,1,0,1,living room
1103,1,0,2,
1103,2,0,1,living room
1103,2,0,2,
1103,3,0,1,living room
1103,3,0,2,
1103,4,0,1,living room
1103,4,0,2,
83,0,0,1,child's room
83,0,0,2,fancy
83,1,0,1,child's room
83,1,0,2,fancy
83,2,0,1,child's room
83,2,0,2,fancy
83,3,0,1,child's room
83,3,0,2,fancy
83,4,0,1,child's room
83,4,0,2,fancy
83,5,0,1,child's room
83,5,0,2,fancy
7235,0,0,1,fancy
7235,0,0,2,
7235,1,0,1,fancy
7235,1,0,2,
7235,2,0,1,fancy
7235,2,0,2,
2771,0,0,1,living room
2771,0,0,2,school
2771,1,0,1,living room
2771,1,0,2,school
2771,2,0,1,living room
2771,2,0,2,school
2771,3,0,1,living room
2771,3,0,2,school
2771,4,0,1,living room
2771,4,0,2,school
2771,5,0,1,living room
2771,5,0,2,school
839,0,0,1,facility
839,0,0,2,expensive
839,1,0,1,facility
839,1,0,2,expensive
839,2,0,1,facility
839,2,0,2,expensive
839,3,0,1,facility
839,3,0,2,expensive
1117,0,0,1,ocean
1117,0,0,2,garden
1117,1,0,1,ocean
1117,1,0,2,garden
1116,0,0,1,garden
1116,0,0,2,
1443,0,0,1,space
1443,0,0,2,
3689,0,0,1,bathroom
3689,0,0,2,
1120,0,0,1,garden
1120,0,0,2,horror
4034,0,0,1,den
4034,0,0,2,office
4034,0,1,1,den
4034,0,1,2,office
4034,0,2,1,den
4034,0,2,2,office
4034,0,3,1,den
4034,0,3,2,office
1308,0,0,1,school
1308,0,0,2,
1308,1,0,1,school
1308,1,0,2,
1308,2,0,1,school
1308,2,0,2,
1308,3,0,1,school
1308,3,0,2,
1308,4,0,1,school
1308,4,0,2,
1308,5,0,1,school
1308,5,0,2,
1328,0,0,1,school
1328,0,0,2,
1328,1,0,1,school
1328,1,0,2,
1328,2,0,1,school
1328,2,0,2,
1328,3,0,1,school
1328,3,0,2,
1328,4,0,1,school
1328,4,0,2,
1328,5,0,1,school
1328,5,0,2,
716,0,0,1,zen-style
716,0,0,2,expensive
716,1,0,1,zen-style
716,1,0,2,expensive
716,2,0,1,zen-style
716,2,0,2,expensive
716,3,0,1,zen-style
716,3,0,2,expensive
716,4,0,1,zen-style
716,4,0,2,expensive
1126,0,0,1,office
1126,0,0,2,facility
1606,0,0,1,kitchen
1606,0,0,2,shop
1606,1,0,1,kitchen
1606,1,0,2,shop
1606,2,0,1,kitchen
1606,2,0,2,shop
1606,3,0,1,kitchen
1606,3,0,2,shop
1606,4,0,1,kitchen
1606,4,0,2,shop
1606,5,0,1,kitchen
1606,5,0,2,shop
4572,0,0,1,living room
4572,0,0,2,
4572,1,0,1,living room
4572,1,0,2,
4572,2,0,1,living room
4572,2,0,2,
4572,3,0,1,living room
4572,3,0,2,
4572,4,0,1,living room
4572,4,0,2,
4572,5,0,1,living room
4572,5,0,2,
4572,6,0,1,living room
4572,6,0,2,
4572,7,0,1,living room
4572,7,0,2,
3977,0,0,1,ocean
